0.376647	1.82477	0.0444479	0.0283297	1.14285	
0.32336	1.70369	0.0514066	0.0408289	1.10914	
0.415785	2.32319	0.0417979	0.0421838	1.12961	
0.360469	1.84706	0.0472608	0.0358704	1.05594	
0.305845	2.35122	0.0449471	0.0408485	1.1059	
0.304588	2.20074	0.0469503	0.0460913	1.07644	
0.47773	2.0204	0.0418617	0.038516	1.01527	
0.569047	2.23053	0.0426357	0.0297036	1.12318	
0.475548	2.11766	0.0341824	0.038418	1.16705	
0.450683	1.71246	0.0386988	0.0303679	1.17709	
0.392584	2.1788	0.0396248	0.0244418	1.16105	
0.254925	1.64065	0.037213	0.0476891	1.10856	
0.567155	1.77339	0.04024	0.0390026	1.19535	
0.378369	2.21102	0.0312114	0.0410925	1.14688	
0.394022	2.12049	0.0419093	0.0231969	1.11249	
0.46387	1.86238	0.0400256	0.0466217	1.09525	
0.429877	2.45786	0.040894	0.0295841	1.07907	
0.352121	1.9592	0.0366805	0.0128995	1.10739	
0.54275	1.56001	0.0393599	0.0461601	1.06949	
0.234598	2.16756	0.0422008	0.0383584	1.13031	
0.54714	1.95894	0.044424	0.0216185	1.13103	
0.468225	2.39814	0.0380032	0.0417659	1.07691	
0.499792	1.79259	0.0350598	0.0295305	1.15211	
0.208892	2.15332	0.0359716	0.0447804	1.09841	
0.345794	2.26	0.0350064	0.0332464	1.11793	
0.357236	2.3375	0.0364478	0.02835	1.17564	
0.36705	1.7061	0.0458499	0.0203247	1.08354	
0.53334	2.23069	0.0430511	0.0235953	1.00918	
0.400977	2.30202	0.0382076	0.0222301	1.05401	
0.427993	2.05049	0.0389786	0.0323946	1.19427	
0.523736	1.85424	0.0377306	0.0286209	1.18106	
0.324032	2.31637	0.0382367	0.029464	1.11261	
0.299323	1.68366	0.0412407	0.0371553	1.12634	
0.447844	2.16349	0.0336211	0.0409774	1.11302	
0.398632	1.84038	0.0413789	0.0427012	1.0622	
0.326327	1.82427	0.0359024	0.0339702	1.1448	
0.591486	2.31251	0.038589	0.0314481	1.02003	
0.404608	1.65952	0.0478914	0.0242227	1.11487	
0.50798	1.5721	0.0391681	0.0282572	1.13607	
0.289748	1.58188	0.0377845	0.0445015	0.987307	
0.387513	1.78108	0.0345245	0.0453932	1.09257	
0.326953	2.02416	0.0448916	0.0472095	1.15929	
0.524019	2.31667	0.0451715	0.0401045	1.084	
0.431633	1.74255	0.0409364	0.0373629	1.09701	
0.353273	2.08713	0.0475892	0.0329895	1.06568	
0.351236	2.20811	0.0466816	0.0320249	1.12388	
0.534064	2.30749	0.0482112	0.0369876	1.02429	
0.389545	2.6069	0.0480684	0.0485281	1.03458	
0.277926	1.83366	0.0357824	0.0353013	1.04882	
0.40139	1.98724	0.0360424	0.0328496	1.07896	
0.554014	1.60289	0.0379122	0.0409682	1.09738	
0.337331	1.87889	0.046608	0.0122709	1.00032	
0.23217	2.28203	0.0385767	0.0411346	0.995106	
0.452342	1.98959	0.0425025	0.0272955	1.14466	
0.479109	1.79072	0.0361866	0.031268	1.19307	
0.511063	2.03338	0.0471977	0.0328035	1.08074	
0.57847	2.18061	0.0458916	0.0294758	1.07275	
0.380132	2.24018	0.0317734	0.052498	1.03843	
0.310589	1.89622	0.0342	0.031086	0.994278	
0.368647	2.18269	0.0470272	0.0340121	1.06443	
0.421932	2.18905	0.0437781	0.0381295	1.07547	
0.610096	2.32203	0.0385391	0.0305229	1.12775	
0.382876	2.15952	0.0417662	0.0467773	1.13013	
0.308248	2.12893	0.040643	0.0424486	1.11537	
0.465062	2.21814	0.0355528	0.0422793	1.07159	
0.197761	2.01161	0.0367556	0.0375887	1.18717	
0.348526	1.96378	0.0292287	0.0421044	1.00814	
0.172408	1.76247	0.0423844	0.0363725	1.09185	
0.487098	1.87926	0.0364195	0.038735	1.03473	
0.354032	2.26719	0.0352029	0.0230192	1.094	
0.366907	1.93308	0.0424218	0.0265716	1.01082	
0.228045	1.69435	0.0439774	0.0382541	1.05937	
0.560999	1.80699	0.042689	0.042163	1.08041	
0.445285	1.9462	0.0449933	0.0386484	1.09801	
0.328709	2.14805	0.0389301	0.0434267	1.0382	
0.461279	2.24765	0.0399813	0.0337906	1.04817	
0.512277	1.97392	0.0407766	0.0359727	1.08198	
0.366148	1.97308	0.0432309	0.0329416	1.10195	
0.40023	1.89736	0.0322362	0.0405518	1.12864	
0.499607	1.96503	0.043924	0.0393383	1.12222	
0.409756	2.03897	0.041826	0.0323588	1.20633	
0.339589	1.88218	0.0427647	0.0295669	1.14128	
0.414203	2.17508	0.0442985	0.0279997	1.09788	
0.261294	2.05811	0.032081	0.0300506	1.13904	
0.504916	1.98719	0.0420297	0.0297705	1.16617	
0.438768	1.91013	0.0375015	0.0290632	1.15317	
0.457271	1.64804	0.0421411	0.0429921	1.1124	
0.290209	1.85226	0.0494973	0.0334916	1.12093	
0.350758	2.15947	0.0355917	0.0456003	1.15366	
0.430692	2.29188	0.0390211	0.0303968	0.99244	
0.383774	1.76119	0.0373689	0.0195557	1.07497	
0.438492	2.08868	0.0363882	0.0421474	1.16231	
0.275078	2.0087	0.0371208	0.0362303	1.05721	
0.304413	2.08347	0.0367001	0.039151	1.0689	
0.334138	1.95269	0.042686	0.041741	1.0658	
0.442674	1.63113	0.0419525	0.0417349	1.09072	
0.482912	1.82459	0.0368498	0.0187636	1.00553	
0.451538	2.24834	0.0398832	0.0423223	1.06494	
0.459566	1.46832	0.0358794	0.0361273	1.06202	
0.546907	1.93451	0.0406501	0.0353004	1.09623	
0.356706	2.05773	0.0425223	0.0211788	1.09987	
0.337754	1.78758	0.040403	0.0293886	1.05882	
0.434245	1.70586	0.044858	0.0421403	1.11813	
0.439433	1.96327	0.0388287	0.0459718	1.07739	
0.376431	2.30766	0.0313403	0.0340848	1.12576	
0.368696	2.15819	0.0322653	0.0506095	1.15274	
0.4033	2.03672	0.0425217	0.0327574	1.07985	
0.369879	2.13514	0.0451436	0.0311734	1.02903	
0.30043	2.25229	0.0408823	0.033587	1.12783	
0.388273	1.71817	0.0395702	0.0251867	1.12056	
0.509955	2.13818	0.0379413	0.037903	1.08853	
0.481151	1.56869	0.0407131	0.0420696	1.07145	
0.407979	2.10096	0.0395186	0.030668	1.11993	
0.321734	2.44452	0.042803	0.0408817	0.968214	
0.370769	1.59981	0.0422186	0.0366052	1.23536	
0.262318	2.07367	0.0336164	0.0403569	1.09677	
0.50178	1.99741	0.0352308	0.0316953	1.13961	
0.291255	2.15862	0.0311187	0.0329576	1.09296	
0.364389	2.18337	0.042372	0.034797	1.02849	
0.249497	2.28632	0.0459413	0.0493119	1.1163	
0.646084	2.52408	0.0364068	0.0374727	1.14366	
0.502957	1.76956	0.0324059	0.0302706	1.1043	
0.440018	2.1958	0.03733	0.0177293	1.12183	
0.294324	2.16092	0.0447252	0.0325439	1.03632	
0.400495	2.05859	0.0441541	0.0342546	1.20595	
0.455405	2.18547	0.0377853	0.0283332	1.0611	
0.421618	2.04196	0.0332202	0.0368172	1.14867	
0.446911	2.19228	0.0414506	0.0197498	1.06963	
0.294753	2.44722	0.0399447	0.0387271	1.22766	
0.344313	1.14375	0.0408852	0.0391585	1.14551	
0.399687	1.9685	0.0349989	0.0471902	1.10261	
0.40366	2.24388	0.0301475	0.0382781	1.10688	
0.32108	1.83773	0.0335123	0.0362884	1.06417	
0.424543	1.80571	0.0308041	0.0348089	1.07975	
0.312131	2.01567	0.0410583	0.0415204	1.08539	
0.386509	2.02998	0.0449702	0.0450667	1.04811	
0.459096	2.02955	0.0318727	0.0414406	1.04246	
0.368554	1.89164	0.0346706	0.0347362	1.1222	
0.326529	2.02406	0.043206	0.0338264	1.11857	
0.472492	1.92076	0.040065	0.0482257	1.12588	
0.360466	2.54676	0.0331337	0.0453302	0.985654	
0.268034	2.43158	0.0491341	0.0303484	1.09658	
0.563353	1.97866	0.0400602	0.0420231	1.17426	
0.532835	1.82557	0.0399094	0.0285114	1.00495	
0.159895	2.03127	0.037644	0.0343554	1.12264	
0.233039	1.86065	0.0380272	0.032796	1.07471	
0.523229	1.74736	0.0370731	0.0401286	1.01954	
0.569706	2.12372	0.0387039	0.0391043	1.11153	
0.426692	1.71886	0.0375405	0.0323939	1.0497	
0.424736	1.69121	0.0512693	0.0240005	1.1622	
0.481015	2.43939	0.0388355	0.0322754	1.08296	
0.543433	1.74405	0.0370706	0.0334712	1.17711	
0.504808	1.90631	0.041637	0.0396318	1.09783	
0.200965	1.64024	0.0348945	0.0448489	1.06636	
0.322586	2.12459	0.0372413	0.028814	1.10176	
0.458333	1.7672	0.0440882	0.0262718	1.13923	
0.412102	1.68907	0.0399256	0.0342611	1.06593	
0.48892	2.96756	0.0406034	0.0473824	1.20425	
0.34102	2.33846	0.038882	0.0409697	1.05867	
0.32865	1.92741	0.0384268	0.0203412	1.06481	
0.483522	1.92168	0.0406967	0.0300091	1.07769	
0.558318	1.76558	0.0313675	0.0234605	1.02924	
0.50243	2.19022	0.0394603	0.0419055	1.08126	
0.219986	2.13558	0.0400835	0.0366401	1.12088	
0.398895	2.20058	0.0412397	0.0435372	1.07755	
0.316297	2.0735	0.0382016	0.0227777	1.20418	
0.544244	2.54417	0.0415614	0.0383955	1.10366	
0.467134	2.05233	0.0395655	0.0387149	1.10016	
0.495017	2.22374	0.0445953	0.0445946	1.10712	
0.550854	2.2268	0.040247	0.0326672	1.15451	
0.43552	2.14702	0.0349481	0.0298486	1.18497	
0.359073	1.98901	0.0364046	0.0366289	1.06066	
0.42167	1.92649	0.0388907	0.0349769	1.13506	
0.504801	1.79151	0.0302424	0.0248296	1.17973	
0.476399	1.97198	0.0376447	0.0379314	1.15045	
0.421293	1.75746	0.047285	0.0236009	1.04321	
0.219467	2.12888	0.0454709	0.040446	1.14788	
0.467534	2.09118	0.0382241	0.0318244	1.11588	
0.346268	1.87418	0.0373299	0.0281705	1.05922	
0.309768	1.97725	0.048253	0.0225115	1.19661	
0.464818	1.86742	0.0412115	0.0269617	1.15279	
0.445088	1.88578	0.0378928	0.0474999	1.10715	
0.309098	1.76227	0.0387165	0.0291073	1.09299	
0.354411	2.05654	0.0407766	0.0419888	1.09364	
0.448218	1.77383	0.045023	0.0352675	1.02709	
0.509447	2.07009	0.0419949	0.0397053	1.15974	
0.585161	2.18242	0.0289717	0.0400445	1.13371	
0.187519	2.43341	0.0380375	0.0367231	1.0879	
0.325506	2.0542	0.035757	0.0299825	1.06157	
0.235288	2.0973	0.0391139	0.0419432	1.20009	
0.0731055	2.25784	0.0346421	0.0275395	1.10496	
0.411442	1.6939	0.0373028	0.0284326	1.14408	
0.311092	2.29762	0.0409095	0.0331962	1.13267	
0.354705	1.88262	0.0394045	0.0400475	1.07158	
0.511819	1.8834	0.0376564	0.0402353	1.16202	
0.312556	1.87005	0.0357286	0.0307816	1.12839	
0.463436	1.89642	0.0373883	0.0295567	1.06365	
0.438234	1.70452	0.0347639	0.0267312	1.05792	
0.38664	2.08739	0.0366693	0.0282041	1.0184	
0.429667	1.67152	0.0356989	0.0363238	1.1116	
0.548917	1.77168	0.0350238	0.0252267	1.12668	
0.412846	1.62162	0.0374974	0.0305534	1.13433	
0.411805	1.93092	0.0362551	0.0304612	1.17547	
0.44911	1.94501	0.0400164	0.0392228	1.04631	
0.51363	2.07958	0.0394502	0.0398246	1.07696	
0.268632	2.11616	0.0442406	0.0326802	1.16976	
0.303026	1.91811	0.0333592	0.0478807	1.07998	
0.401239	2.33539	0.0396256	0.0384355	1.15004	
0.303086	1.20834	0.0386764	0.0408017	1.12968	
0.32553	1.89468	0.0494491	0.0190949	1.12605	
0.48114	2.19665	0.0346812	0.0267691	1.04248	
0.409885	1.7938	0.0352093	0.0262286	1.12912	
0.432838	2.03184	0.0422057	0.0262803	1.15955	
0.322249	1.78172	0.0421865	0.0356367	1.12989	
0.385325	1.96032	0.0426691	0.0286731	1.18518	
0.162293	2.57507	0.0460629	0.0438145	1.09932	
0.398413	2.20246	0.0398641	0.0486765	1.06704	
0.546026	2.20971	0.0402924	0.046045	1.17544	
0.418865	1.94466	0.0457276	0.039306	1.10094	
0.160413	2.09287	0.0402779	0.0366223	1.1859	
0.593453	2.14661	0.044327	0.0474987	1.02159	
0.433055	1.84918	0.0349157	0.0398426	1.14071	
0.556564	2.0186	0.0441421	0.0319283	1.15067	
0.245594	1.842	0.039914	0.0335277	1.09631	
0.319059	2.02799	0.0380209	0.0206144	1.08926	
0.424941	2.36654	0.0389837	0.0331617	1.15076	
0.512974	2.42004	0.0337112	0.0266068	1.13035	
0.397357	2.09672	0.0477579	0.0353589	1.18661	
0.56777	2.24475	0.0430169	0.0249877	1.15486	
0.397899	1.83962	0.0263124	0.0365871	1.26593	
0.346353	1.38746	0.0439687	0.0173192	1.07918	
0.52769	1.8944	0.0391548	0.0365758	1.10586	
0.475581	1.88744	0.0429321	0.0419922	1.08634	
0.195489	2.03823	0.0364133	0.0438032	1.16426	
0.444308	2.17697	0.0355094	0.0462948	1.02013	
0.412722	1.8064	0.0391334	0.0412985	1.12982	
0.287342	2.01218	0.0499887	0.0232983	1.20766	
0.356197	1.96665	0.0415393	0.0349495	1.02669	
0.341107	1.74479	0.0417892	0.0333232	1.11214	
0.438894	2.32763	0.0418607	0.0460173	1.10629	
0.451988	2.34389	0.0311511	0.0390975	1.03348	
0.412889	1.92648	0.0399805	0.0450296	1.01798	
0.348893	1.53211	0.042377	0.037735	1.13305	
0.416021	1.94737	0.0401938	0.0432435	1.0381	
0.502718	1.63133	0.0371343	0.0417145	1.12948	
0.427315	1.7568	0.0370674	0.0319549	1.06756	
0.445032	2.17388	0.0372164	0.0365526	1.00043	
0.471918	1.85611	0.0372764	0.027896	1.12733	
0.549856	2.11235	0.0425897	0.0311521	1.06138	
0.484436	1.93125	0.04053	0.0334925	1.03732	
0.28976	1.83153	0.0451488	0.020308	0.995227	
0.441323	1.78673	0.0355665	0.0250181	1.07376	
0.286968	1.8893	0.0433305	0.039693	1.1116	
0.271631	2.1416	0.0452991	0.0410969	1.10808	
0.281165	2.27124	0.0434138	0.0368499	1.04262	
0.544467	2.08596	0.0376104	0.0422334	0.995049	
0.454166	1.72558	0.0440071	0.0360174	1.17198	
0.45497	1.87496	0.0385657	0.0415086	1.13764	
0.456454	1.94669	0.0423323	0.0297803	1.09374	
0.636367	1.66907	0.0393952	0.0301941	1.07787	
0.404162	2.20842	0.0343848	0.0253797	1.07777	
0.405592	2.06501	0.046149	0.0331834	1.08041	
0.300822	2.02426	0.0443684	0.0299234	1.09413	
0.436349	2.21547	0.0386486	0.026995	1.06683	
0.341289	2.04276	0.0364599	0.0391356	1.1285	
0.251813	2.43636	0.0492651	0.0385048	1.13262	
0.329338	1.7473	0.0312985	0.0428975	1.0878	
0.388242	1.91017	0.0393586	0.0327393	1.26093	
0.464637	1.8658	0.040649	0.0344038	1.02945	
0.225775	1.79521	0.0470395	0.0397099	1.10432	
0.426377	2.1283	0.0439457	0.020723	1.15446	
0.249349	2.27662	0.0433045	0.0363953	1.10443	
0.366834	2.14374	0.0397364	0.026607	1.10953	
0.331546	2.19385	0.0464864	0.0400738	1.01613	
0.427455	1.83818	0.0422789	0.0309445	1.07687	
0.367442	2.09436	0.031461	0.0286842	1.18113	
0.331271	1.68936	0.039212	0.0430884	1.06613	
0.491779	2.37256	0.037701	0.0343988	1.1085	
0.422934	1.99486	0.0413074	0.0371649	1.04927	
0.416807	1.95054	0.0408358	0.0263518	1.12663	
0.542089	1.63915	0.0357466	0.030804	1.15626	
0.467153	1.89159	0.0329622	0.0491515	1.08823	
0.362484	2.00269	0.0346495	0.0389982	1.13351	
0.496347	1.59227	0.0367492	0.0351241	0.997635	
0.362727	2.05414	0.0326465	0.0367028	1.12907	
0.449913	2.08649	0.0371843	0.0430313	1.0727	
0.318988	2.18154	0.0425159	0.0463358	1.09493	
0.32501	1.81807	0.046601	0.0476425	1.10554	
0.402863	2.06246	0.0331025	0.0395797	1.03833	
0.432735	2.33814	0.0389012	0.0226581	1.10428	
0.487306	2.22458	0.047604	0.0446622	1.15324	
0.140997	1.89257	0.0380634	0.0312225	1.09647	
0.358491	2.00457	0.0425998	0.0278835	1.05413	
0.375299	2.05777	0.0458023	0.0214414	1.08839	
0.438141	2.22256	0.0351967	0.0300406	1.11674	
0.373967	2.0885	0.0373837	0.0271806	1.07972	
0.37514	1.85802	0.0384743	0.0463453	1.03686	
0.463018	2.16311	0.0418305	0.0346284	1.12876	
0.201815	1.6534	0.035884	0.020252	1.15646	
0.268623	1.64225	0.0405193	0.0448782	1.15459	
0.412185	1.87469	0.052361	0.0314559	1.07357	
0.52179	2.01652	0.0459165	0.0483677	1.17745	
0.560689	1.93658	0.039119	0.0466046	1.16777	
0.31505	1.76391	0.0380363	0.0494044	1.07834	
0.403429	1.92549	0.0387483	0.0382723	0.99463	
0.46095	2.16983	0.034833	0.0256202	1.10396	
0.344168	2.23698	0.0371984	0.030626	1.11936	
0.257313	1.96726	0.0436176	0.0446761	1.05588	
0.453445	1.68772	0.0403327	0.0415641	1.10989	
0.247043	2.15143	0.03123	0.0360398	1.14068	
0.414707	2.2474	0.0367678	0.0391378	1.07028	
0.435589	2.51083	0.038158	0.0389626	1.13801	
0.384209	1.98865	0.049249	0.0261017	1.11398	
0.495535	1.92808	0.0387009	0.0388191	1.16309	
0.447238	1.74411	0.0335031	0.0353725	1.11162	
0.533112	1.77114	0.0350825	0.0441796	1.03521	
0.423453	2.46366	0.040552	0.0408632	1.09151	
0.29063	2.15684	0.046842	0.0391329	1.15614	
0.268835	2.1186	0.0401509	0.0463907	1.15249	
0.344736	2.02772	0.0362106	0.0420945	1.16523	
0.337678	2.34695	0.0462743	0.033051	1.04517	
0.423859	1.90697	0.0410368	0.0421271	1.12726	
0.505611	2.19046	0.0351848	0.0377069	1.11038	
0.455026	2.14325	0.0401162	0.0351844	0.991071	
0.461754	1.7193	0.0403343	0.0239717	1.13571	
0.497618	2.01274	0.040167	0.0394673	1.16594	
0.431694	2.29822	0.0329925	0.0454536	1.08393	
0.595217	1.80048	0.0269158	0.0431417	1.18286	
0.318605	2.23	0.0440986	0.0395653	1.16089	
0.443178	1.97842	0.0404779	0.0356305	1.07453	
0.47294	2.01515	0.0385021	0.0217549	1.07439	
0.48889	1.94496	0.0442736	0.0355895	1.15886	
0.494877	2.00101	0.0417374	0.033089	1.04237	
0.535608	2.47034	0.0358941	0.0374162	1.04196	
0.315896	1.85996	0.0400963	0.0330235	1.04165	
0.410547	2.19287	0.0349558	0.0328987	1.15868	
0.355324	2.4259	0.0312579	0.0432974	1.13162	
0.329554	2.28238	0.0418446	0.042155	1.11529	
0.416275	1.87987	0.0461088	0.042244	1.09954	
0.404053	2.17494	0.0372565	0.0505756	0.98485	
0.378351	1.93412	0.0431197	0.0538892	1.10929	
0.444025	2.40939	0.0421286	0.03768	1.07967	
0.302288	1.89379	0.0372241	0.035255	1.04119	
0.543501	2.57281	0.0292233	0.0304012	1.14591	
0.356562	1.65155	0.0329886	0.0375825	1.09183	
0.34688	1.57809	0.0504034	0.0227197	1.07313	
0.238978	2.0591	0.033155	0.030414	1.0686	
0.413306	2.23423	0.0474719	0.0451609	1.06362	
0.489879	1.97147	0.0539287	0.0314213	1.09543	
0.386992	2.1815	0.03579	0.0335722	1.13438	
0.433663	1.42798	0.042095	0.0239914	1.11705	
0.445196	2.16193	0.0380442	0.038043	1.1945	
0.255219	2.26979	0.0324102	0.0446543	1.02757	
0.378294	1.95377	0.03721	0.0293076	1.11787	
0.30702	2.30982	0.0488473	0.0338382	1.07352	
0.377043	1.74077	0.0375594	0.0276134	1.1753	
0.326766	2.62965	0.0345414	0.0437484	1.11946	
0.340533	1.99108	0.0406553	0.0321843	1.10218	
0.294836	2.01732	0.0418721	0.0335746	1.08969	
0.436518	1.86609	0.041609	0.0384364	1.06553	
0.335742	1.8485	0.037843	0.0500894	1.12768	
0.459045	1.6679	0.0358766	0.0449988	1.20069	
0.525395	2.10635	0.0429857	0.0425804	1.1012	
0.535044	2.02493	0.0402441	0.036724	1.1956	
0.487719	2.03724	0.0385236	0.0266516	1.13272	
0.39045	1.81218	0.0421658	0.0293502	1.00145	
0.459103	1.80247	0.0414771	0.0251524	1.08301	
0.423032	1.58636	0.0344495	0.0396952	1.04473	
0.300031	1.99929	0.038244	0.0444966	1.08831	
0.439028	1.79116	0.0401279	0.0446439	1.07658	
0.566583	2.18148	0.0432415	0.0471145	1.14723	
0.213238	1.90522	0.041188	0.0349823	1.16179	
0.468071	2.10727	0.0330462	0.0353489	1.17728	
0.406234	1.65574	0.0376166	0.0251491	1.16067	
0.640216	1.57386	0.027361	0.0162387	1.15797	
0.511454	2.11724	0.0407701	0.0282079	1.13465	
0.25336	2.13474	0.0340311	0.0290449	1.09532	
0.338252	1.91006	0.0337811	0.0333831	1.10549	
0.390007	1.76609	0.0434333	0.0335304	1.12248	
0.369076	2.26752	0.0331773	0.0384748	1.1036	
0.456865	2.12431	0.0308705	0.0440829	1.08155	
0.341548	1.90882	0.0414571	0.0370089	1.12742	
0.333066	1.66371	0.0447357	0.0339685	1.08014	
0.382775	1.94215	0.0397395	0.0163161	1.1213	
0.414984	2.23544	0.0340746	0.0412415	1.03177	
0.329152	2.04483	0.0460201	0.0353265	1.09039	
0.360927	1.85455	0.0343726	0.0313185	1.0439	
0.355528	2.03933	0.0517419	0.0463401	1.00028	
0.608424	1.86794	0.0392217	0.0313494	1.16104	
0.334051	1.82061	0.0437675	0.0347307	1.08132	
0.483923	1.89543	0.035997	0.0286776	1.01624	
0.558796	1.92686	0.0417397	0.0326052	1.08178	
0.340922	1.99839	0.0369133	0.0337771	1.03016	
0.585649	2.14468	0.0377804	0.0383986	1.11885	
0.365002	1.76968	0.042662	0.0402056	1.035	
0.51355	1.6875	0.0445856	0.0401214	1.122	
0.439996	2.77788	0.0369828	0.0410107	1.10966	
0.2697	1.52747	0.024934	0.0404549	1.1124	
0.398425	1.96185	0.04908	0.0359055	1.17832	
0.407087	2.18472	0.0351769	0.0313821	0.986224	
0.603829	2.19207	0.0413335	0.030188	1.09157	
0.241373	1.60499	0.0361802	0.0355814	1.10296	
0.488209	1.84876	0.0454221	0.0380894	1.14831	
0.544442	1.38658	0.0378454	0.0293008	1.1289	
0.391229	2.15461	0.0452692	0.0280835	1.08174	
0.395824	2.01657	0.0402793	0.0424946	1.07369	
0.247731	2.12703	0.0422477	0.025107	1.07472	
0.34135	2.11167	0.039488	0.0261323	1.0971	
0.45868	2.32413	0.0469835	0.0351573	1.09317	
0.431201	2.09977	0.0440411	0.0416151	1.16083	
0.429887	2.19695	0.0376656	0.0431493	1.10819	
0.451815	1.90318	0.0458123	0.0365835	1.08454	
0.241041	2.03583	0.0466342	0.0377977	1.00481	
0.246784	1.98106	0.0362517	0.0362201	1.08043	
0.460544	2.04772	0.0372328	0.0341551	1.11799	
0.371308	2.02355	0.0433383	0.0399684	1.08529	
0.204941	1.88823	0.04443	0.0536663	1.11367	
0.523026	2.08252	0.0364702	0.033403	1.0645	
0.318083	1.97266	0.0412237	0.0292109	0.99508	
0.530724	1.67323	0.0337039	0.0388885	1.1009	
0.489208	1.96528	0.0374743	0.0325103	1.04699	
0.485945	2.2782	0.0417281	0.0340255	1.12467	
0.441982	1.86888	0.0368534	0.0351123	1.05095	
0.336757	2.14542	0.0319483	0.0235939	1.0971	
0.315052	2.16411	0.0336578	0.0375905	1.10496	
0.33557	2.15442	0.0408521	0.0209772	1.05666	
0.426368	2.25298	0.0344531	0.0438209	1.09582	
0.460079	1.67877	0.0361116	0.0361623	0.987689	
0.17209	2.1574	0.0341498	0.0302872	1.15685	
0.430446	1.88159	0.043363	0.0323673	1.07763	
0.25614	1.99972	0.046111	0.0254879	1.06282	
0.408702	1.89147	0.0452435	0.031199	1.11402	
0.594871	1.77475	0.0408087	0.032873	1.12496	
0.322624	2.33732	0.0374951	0.0462253	1.15752	
0.426893	1.91311	0.03935	0.0392721	1.09269	
0.3413	1.69215	0.0417242	0.0509272	1.11798	
0.378877	1.85726	0.0345346	0.024411	1.06012	
0.393518	1.77545	0.0341365	0.0397793	1.15671	
0.292199	2.09977	0.0347001	0.0418084	1.06256	
0.510326	1.8512	0.0379328	0.0451463	1.053	
0.295891	1.82555	0.0356839	0.0393296	1.01221	
0.369363	2.01012	0.0360864	0.0356706	1.07805	
0.351229	1.86904	0.0432874	0.0280022	1.07058	
0.419833	2.28462	0.0467423	0.0319896	1.02012	
0.463877	1.88537	0.0428846	0.0386903	1.11559	
0.314439	2.11446	0.0320235	0.0378652	1.02095	
0.553108	1.61148	0.0462939	0.0357267	1.15026	
0.491311	2.10952	0.035191	0.0340722	1.09138	
0.604791	1.48103	0.0471903	0.0399974	1.05329	
0.458163	2.13537	0.0446857	0.0343261	1.02096	
0.308373	2.09285	0.0367446	0.026143	1.06276	
0.410348	2.20876	0.0419157	0.0390981	1.13539	
0.396292	2.06646	0.0283385	0.0270361	1.10835	
0.448446	2.34424	0.0423442	0.0305777	1.10443	
